"dataset_key","cluster_source","cluster_id","cell_type_label","annotation_status","confidence_score","marker_evidence","reference_source","notes"
"glycine_Seurat","Rank_4th","13","13","unreviewed",,"","",""
"glycine_Seurat","Rank_4th","14","14","unreviewed",,"","",""
"glycine_Seurat","Rank_4th","15","15","unreviewed",,"","",""
"glycine_Seurat","Rank_4th","16","16","unreviewed",,"","",""
"glycine_Seurat","Rank_4th","17","17","unreviewed",,"","",""
"glycine_Seurat","Rank_4th","18","18","unreviewed",,"","",""
"glycine_Seurat","Rank_4th","19","19","unreviewed",,"","",""
"glycine_Seurat","Rank_4th","2","2","unreviewed",,"","",""
"glycine_Seurat","Rank_4th","20","20","unreviewed",,"","",""
"glycine_Seurat","Rank_4th","21","21","unreviewed",,"","",""
"glycine_Seurat","Rank_4th","22","22","unreviewed",,"","",""
"glycine_Seurat","Rank_4th","23","23","unreviewed",,"","",""
"glycine_Seurat","Rank_4th","24","24","unreviewed",,"","",""
"glycine_Seurat","Rank_4th","25","25","unreviewed",,"","",""
"glycine_Seurat","Rank_4th","26","26","unreviewed",,"","",""
"glycine_Seurat","Rank_4th","27","27","unreviewed",,"","",""
"glycine_Seurat","Rank_4th","28","28","unreviewed",,"","",""
"glycine_Seurat","Rank_4th","29","29","unreviewed",,"","",""
"glycine_Seurat","Rank_4th","3","3","unreviewed",,"","",""
"glycine_Seurat","Rank_4th","30","30","unreviewed",,"","",""
"glycine_Seurat","Rank_4th","31","31","unreviewed",,"","",""
"glycine_Seurat","Rank_4th","32","32","unreviewed",,"","",""
"glycine_Seurat","Rank_4th","33","33","unreviewed",,"","",""
"glycine_Seurat","Rank_4th","34","34","unreviewed",,"","",""
"glycine_Seurat","Rank_4th","35","35","unreviewed",,"","",""
"glycine_Seurat","Rank_4th","36","36","unreviewed",,"","",""
"glycine_Seurat","Rank_4th","37","37","unreviewed",,"","",""
"glycine_Seurat","Rank_4th","38","38","unreviewed",,"","",""
"glycine_Seurat","Rank_4th","39","39","unreviewed",,"","",""
"glycine_Seurat","Rank_4th","4","4","unreviewed",,"","",""
"glycine_Seurat","Rank_4th","40","40","unreviewed",,"","",""
"glycine_Seurat","Rank_4th","41","41","unreviewed",,"","",""
"glycine_Seurat","Rank_4th","42","42","unreviewed",,"","",""
"glycine_Seurat","Rank_4th","5","5","unreviewed",,"","",""
"glycine_Seurat","Rank_4th","6","6","unreviewed",,"","",""
"glycine_Seurat","Rank_4th","7","7","unreviewed",,"","",""
"glycine_Seurat","Rank_4th","8","8","unreviewed",,"","",""
"glycine_Seurat","Rank_4th","9","9","unreviewed",,"","",""
"glycine_Seurat","Rank_5th","0","0","unreviewed",,"","",""
"glycine_Seurat","Rank_5th","1","1","unreviewed",,"","",""
"glycine_Seurat","Rank_5th","10","10","unreviewed",,"","",""
"glycine_Seurat","Rank_5th","11","11","unreviewed",,"","",""
"glycine_Seurat","Rank_5th","12","12","unreviewed",,"","",""
"glycine_Seurat","Rank_5th","13","13","unreviewed",,"","",""
"glycine_Seurat","Rank_5th","14","14","unreviewed",,"","",""
"glycine_Seurat","Rank_5th","15","15","unreviewed",,"","",""
"glycine_Seurat","Rank_5th","16","16","unreviewed",,"","",""
"glycine_Seurat","Rank_5th","17","17","unreviewed",,"","",""
"glycine_Seurat","Rank_5th","18","18","unreviewed",,"","",""
"glycine_Seurat","Rank_5th","19","19","unreviewed",,"","",""
"glycine_Seurat","Rank_5th","2","2","unreviewed",,"","",""
"glycine_Seurat","Rank_5th","20","20","unreviewed",,"","",""
"glycine_Seurat","Rank_5th","21","21","unreviewed",,"","",""
"glycine_Seurat","Rank_5th","22","22","unreviewed",,"","",""
"glycine_Seurat","Rank_5th","23","23","unreviewed",,"","",""
"glycine_Seurat","Rank_5th","24","24","unreviewed",,"","",""
"glycine_Seurat","Rank_5th","25","25","unreviewed",,"","",""
"glycine_Seurat","Rank_5th","26","26","unreviewed",,"","",""
"glycine_Seurat","Rank_5th","27","27","unreviewed",,"","",""
"glycine_Seurat","Rank_5th","28","28","unreviewed",,"","",""
"glycine_Seurat","Rank_5th","29","29","unreviewed",,"","",""
"glycine_Seurat","Rank_5th","3","3","unreviewed",,"","",""
"glycine_Seurat","Rank_5th","30","30","unreviewed",,"","",""
"glycine_Seurat","Rank_5th","31","31","unreviewed",,"","",""
"glycine_Seurat","Rank_5th","32","32","unreviewed",,"","",""
"glycine_Seurat","Rank_5th","33","33","unreviewed",,"","",""
"glycine_Seurat","Rank_5th","34","34","unreviewed",,"","",""
"glycine_Seurat","Rank_5th","35","35","unreviewed",,"","",""
"glycine_Seurat","Rank_5th","36","36","unreviewed",,"","",""
"glycine_Seurat","Rank_5th","37","37","unreviewed",,"","",""
"glycine_Seurat","Rank_5th","38","38","unreviewed",,"","",""
"glycine_Seurat","Rank_5th","39","39","unreviewed",,"","",""
"glycine_Seurat","Rank_5th","4","4","unreviewed",,"","",""
"glycine_Seurat","Rank_5th","40","40","unreviewed",,"","",""
"glycine_Seurat","Rank_5th","41","41","unreviewed",,"","",""
"glycine_Seurat","Rank_5th","42","42","unreviewed",,"","",""
"glycine_Seurat","Rank_5th","43","43","unreviewed",,"","",""
"glycine_Seurat","Rank_5th","5","5","unreviewed",,"","",""
"glycine_Seurat","Rank_5th","6","6","unreviewed",,"","",""
"glycine_Seurat","Rank_5th","7","7","unreviewed",,"","",""
"glycine_Seurat","Rank_5th","8","8","unreviewed",,"","",""
"glycine_Seurat","Rank_5th","9","9","unreviewed",,"","",""
