"dataset_key","cluster_source","cluster_id","cell_type_label","annotation_status","confidence_score","marker_evidence","reference_source","notes"
"lotus_Seurat","Rank_5th","16","16","unreviewed",,"","",""
"lotus_Seurat","Rank_5th","17","17","unreviewed",,"","",""
"lotus_Seurat","Rank_5th","18","18","unreviewed",,"","",""
"lotus_Seurat","Rank_5th","19","19","unreviewed",,"","",""
"lotus_Seurat","Rank_5th","2","2","unreviewed",,"","",""
"lotus_Seurat","Rank_5th","20","20","unreviewed",,"","",""
"lotus_Seurat","Rank_5th","21","21","unreviewed",,"","",""
"lotus_Seurat","Rank_5th","22","22","unreviewed",,"","",""
"lotus_Seurat","Rank_5th","23","23","unreviewed",,"","",""
"lotus_Seurat","Rank_5th","24","24","unreviewed",,"","",""
"lotus_Seurat","Rank_5th","25","25","unreviewed",,"","",""
"lotus_Seurat","Rank_5th","26","26","unreviewed",,"","",""
"lotus_Seurat","Rank_5th","27","27","unreviewed",,"","",""
"lotus_Seurat","Rank_5th","28","28","unreviewed",,"","",""
"lotus_Seurat","Rank_5th","29","29","unreviewed",,"","",""
"lotus_Seurat","Rank_5th","3","3","unreviewed",,"","",""
"lotus_Seurat","Rank_5th","30","30","unreviewed",,"","",""
"lotus_Seurat","Rank_5th","31","31","unreviewed",,"","",""
"lotus_Seurat","Rank_5th","32","32","unreviewed",,"","",""
"lotus_Seurat","Rank_5th","33","33","unreviewed",,"","",""
"lotus_Seurat","Rank_5th","34","34","unreviewed",,"","",""
"lotus_Seurat","Rank_5th","35","35","unreviewed",,"","",""
"lotus_Seurat","Rank_5th","4","4","unreviewed",,"","",""
"lotus_Seurat","Rank_5th","5","5","unreviewed",,"","",""
"lotus_Seurat","Rank_5th","6","6","unreviewed",,"","",""
"lotus_Seurat","Rank_5th","7","7","unreviewed",,"","",""
"lotus_Seurat","Rank_5th","8","8","unreviewed",,"","",""
"lotus_Seurat","Rank_5th","9","9","unreviewed",,"","",""
