"feature_id"	"canonical_gene_id"	"annotation_gene_id"	"common_name"	"synonyms"	"description"	"display_label"	"search_tokens"
"LotjaGi6g1v0271400"	"LotjaGi6g1v0271400"					"LotjaGi6g1v0271400"	"LotjaGi6g1v0271400"
"LotjaGi6g1v0271500"	"LotjaGi6g1v0271500"					"LotjaGi6g1v0271500"	"LotjaGi6g1v0271500"
"LotjaGi6g1v0271600"	"LotjaGi6g1v0271600"					"LotjaGi6g1v0271600"	"LotjaGi6g1v0271600"
"LotjaGi6g1v0271800"	"LotjaGi6g1v0271800"					"LotjaGi6g1v0271800"	"LotjaGi6g1v0271800"
"LotjaGi6g1v0271900"	"LotjaGi6g1v0271900"					"LotjaGi6g1v0271900"	"LotjaGi6g1v0271900"
"LotjaGi6g1v0272200"	"LotjaGi6g1v0272200"					"LotjaGi6g1v0272200"	"LotjaGi6g1v0272200"
"LotjaGi6g1v0272300"	"LotjaGi6g1v0272300"					"LotjaGi6g1v0272300"	"LotjaGi6g1v0272300"
"LotjaGi6g1v0272500"	"LotjaGi6g1v0272500"					"LotjaGi6g1v0272500"	"LotjaGi6g1v0272500"
"LotjaGi6g1v0272600-LC"	"LotjaGi6g1v0272600-LC"					"LotjaGi6g1v0272600-LC"	"LotjaGi6g1v0272600-LC"
"LotjaGi6g1v0272800-LC"	"LotjaGi6g1v0272800-LC"					"LotjaGi6g1v0272800-LC"	"LotjaGi6g1v0272800-LC"
"LotjaGi6g1v0272900"	"LotjaGi6g1v0272900"					"LotjaGi6g1v0272900"	"LotjaGi6g1v0272900"
"LotjaGi6g1v0273100-LC"	"LotjaGi6g1v0273100-LC"					"LotjaGi6g1v0273100-LC"	"LotjaGi6g1v0273100-LC"
"LotjaGi6g1v0273200-LC"	"LotjaGi6g1v0273200-LC"					"LotjaGi6g1v0273200-LC"	"LotjaGi6g1v0273200-LC"
"LotjaGi6g1v0273300-LC"	"LotjaGi6g1v0273300-LC"					"LotjaGi6g1v0273300-LC"	"LotjaGi6g1v0273300-LC"
"LotjaGi6g1v0273400-LC"	"LotjaGi6g1v0273400-LC"					"LotjaGi6g1v0273400-LC"	"LotjaGi6g1v0273400-LC"
"LotjaGi6g1v0273500"	"LotjaGi6g1v0273500"					"LotjaGi6g1v0273500"	"LotjaGi6g1v0273500"
"LotjaGi6g1v0273700"	"LotjaGi6g1v0273700"					"LotjaGi6g1v0273700"	"LotjaGi6g1v0273700"
"LotjaGi6g1v0273800"	"LotjaGi6g1v0273800"					"LotjaGi6g1v0273800"	"LotjaGi6g1v0273800"
"LotjaGi6g1v0273900"	"LotjaGi6g1v0273900"					"LotjaGi6g1v0273900"	"LotjaGi6g1v0273900"
"LotjaGi6g1v0274000"	"LotjaGi6g1v0274000"					"LotjaGi6g1v0274000"	"LotjaGi6g1v0274000"
"LotjaGi6g1v0274100"	"LotjaGi6g1v0274100"					"LotjaGi6g1v0274100"	"LotjaGi6g1v0274100"
"LotjaGi6g1v0274600"	"LotjaGi6g1v0274600"					"LotjaGi6g1v0274600"	"LotjaGi6g1v0274600"
"LotjaGi6g1v0274500"	"LotjaGi6g1v0274500"					"LotjaGi6g1v0274500"	"LotjaGi6g1v0274500"
"LotjaGi6g1v0274700"	"LotjaGi6g1v0274700"					"LotjaGi6g1v0274700"	"LotjaGi6g1v0274700"
"LotjaGi6g1v0274800"	"LotjaGi6g1v0274800"					"LotjaGi6g1v0274800"	"LotjaGi6g1v0274800"
"LotjaGi6g1v0274900"	"LotjaGi6g1v0274900"					"LotjaGi6g1v0274900"	"LotjaGi6g1v0274900"
"LotjaGi6g1v0275000"	"LotjaGi6g1v0275000"					"LotjaGi6g1v0275000"	"LotjaGi6g1v0275000"
"LotjaGi6g1v0275100"	"LotjaGi6g1v0275100"					"LotjaGi6g1v0275100"	"LotjaGi6g1v0275100"
"LotjaGi6g1v0275200"	"LotjaGi6g1v0275200"					"LotjaGi6g1v0275200"	"LotjaGi6g1v0275200"
"LotjaGi6g1v0275300"	"LotjaGi6g1v0275300"					"LotjaGi6g1v0275300"	"LotjaGi6g1v0275300"
"LotjaGi6g1v0275400"	"LotjaGi6g1v0275400"					"LotjaGi6g1v0275400"	"LotjaGi6g1v0275400"
"LotjaGi6g1v0275700"	"LotjaGi6g1v0275700"					"LotjaGi6g1v0275700"	"LotjaGi6g1v0275700"
"LotjaGi6g1v0275800"	"LotjaGi6g1v0275800"					"LotjaGi6g1v0275800"	"LotjaGi6g1v0275800"
"LotjaGi6g1v0275900"	"LotjaGi6g1v0275900"					"LotjaGi6g1v0275900"	"LotjaGi6g1v0275900"
"LotjaGi6g1v0276000-LC"	"LotjaGi6g1v0276000-LC"					"LotjaGi6g1v0276000-LC"	"LotjaGi6g1v0276000-LC"
"LotjaGi6g1v0276100"	"LotjaGi6g1v0276100"					"LotjaGi6g1v0276100"	"LotjaGi6g1v0276100"
"LotjaGi6g1v0276200"	"LotjaGi6g1v0276200"					"LotjaGi6g1v0276200"	"LotjaGi6g1v0276200"
"LotjaGi6g1v0276300"	"LotjaGi6g1v0276300"					"LotjaGi6g1v0276300"	"LotjaGi6g1v0276300"
"LotjaGi6g1v0276400"	"LotjaGi6g1v0276400"					"LotjaGi6g1v0276400"	"LotjaGi6g1v0276400"
"LotjaGi6g1v0276500"	"LotjaGi6g1v0276500"					"LotjaGi6g1v0276500"	"LotjaGi6g1v0276500"
"LotjaGi6g1v0276600"	"LotjaGi6g1v0276600"					"LotjaGi6g1v0276600"	"LotjaGi6g1v0276600"
"LotjaGi6g1v0276700"	"LotjaGi6g1v0276700"					"LotjaGi6g1v0276700"	"LotjaGi6g1v0276700"
"LotjaGi6g1v0276800"	"LotjaGi6g1v0276800"					"LotjaGi6g1v0276800"	"LotjaGi6g1v0276800"
"LotjaGi6g1v0276900"	"LotjaGi6g1v0276900"					"LotjaGi6g1v0276900"	"LotjaGi6g1v0276900"
"LotjaGi6g1v0277000"	"LotjaGi6g1v0277000"					"LotjaGi6g1v0277000"	"LotjaGi6g1v0277000"
"LotjaGi6g1v0277100"	"LotjaGi6g1v0277100"					"LotjaGi6g1v0277100"	"LotjaGi6g1v0277100"
"LotjaGi6g1v0277200"	"LotjaGi6g1v0277200"					"LotjaGi6g1v0277200"	"LotjaGi6g1v0277200"
"LotjaGi6g1v0277400"	"LotjaGi6g1v0277400"					"LotjaGi6g1v0277400"	"LotjaGi6g1v0277400"
"LotjaGi6g1v0277600"	"LotjaGi6g1v0277600"					"LotjaGi6g1v0277600"	"LotjaGi6g1v0277600"
"LotjaGi6g1v0277700"	"LotjaGi6g1v0277700"					"LotjaGi6g1v0277700"	"LotjaGi6g1v0277700"
"LotjaGi6g1v0277800"	"LotjaGi6g1v0277800"					"LotjaGi6g1v0277800"	"LotjaGi6g1v0277800"
"LotjaGi6g1v0277900"	"LotjaGi6g1v0277900"					"LotjaGi6g1v0277900"	"LotjaGi6g1v0277900"
"LotjaGi6g1v0278000"	"LotjaGi6g1v0278000"					"LotjaGi6g1v0278000"	"LotjaGi6g1v0278000"
"LotjaGi6g1v0278100"	"LotjaGi6g1v0278100"					"LotjaGi6g1v0278100"	"LotjaGi6g1v0278100"
"LotjaGi6g1v0278200"	"LotjaGi6g1v0278200"					"LotjaGi6g1v0278200"	"LotjaGi6g1v0278200"
"LotjaGi6g1v0278300"	"LotjaGi6g1v0278300"					"LotjaGi6g1v0278300"	"LotjaGi6g1v0278300"
"LotjaGi6g1v0278400"	"LotjaGi6g1v0278400"					"LotjaGi6g1v0278400"	"LotjaGi6g1v0278400"
"LotjaGi6g1v0278500"	"LotjaGi6g1v0278500"					"LotjaGi6g1v0278500"	"LotjaGi6g1v0278500"
"LotjaGi6g1v0278600"	"LotjaGi6g1v0278600"					"LotjaGi6g1v0278600"	"LotjaGi6g1v0278600"
"LotjaGi6g1v0278700"	"LotjaGi6g1v0278700"					"LotjaGi6g1v0278700"	"LotjaGi6g1v0278700"
"LotjaGi6g1v0278800"	"LotjaGi6g1v0278800"					"LotjaGi6g1v0278800"	"LotjaGi6g1v0278800"
"LotjaGi6g1v0278900-LC"	"LotjaGi6g1v0278900-LC"					"LotjaGi6g1v0278900-LC"	"LotjaGi6g1v0278900-LC"
"LotjaGi6g1v0279000"	"LotjaGi6g1v0279000"					"LotjaGi6g1v0279000"	"LotjaGi6g1v0279000"
"LotjaGi6g1v0279100"	"LotjaGi6g1v0279100"					"LotjaGi6g1v0279100"	"LotjaGi6g1v0279100"
"LotjaGi6g1v0279200"	"LotjaGi6g1v0279200"					"LotjaGi6g1v0279200"	"LotjaGi6g1v0279200"
"LotjaGi6g1v0279300"	"LotjaGi6g1v0279300"					"LotjaGi6g1v0279300"	"LotjaGi6g1v0279300"
"LotjaGi6g1v0279400"	"LotjaGi6g1v0279400"					"LotjaGi6g1v0279400"	"LotjaGi6g1v0279400"
"LotjaGi6g1v0279500"	"LotjaGi6g1v0279500"					"LotjaGi6g1v0279500"	"LotjaGi6g1v0279500"
"LotjaGi6g1v0279600"	"LotjaGi6g1v0279600"					"LotjaGi6g1v0279600"	"LotjaGi6g1v0279600"
"LotjaGi6g1v0279700"	"LotjaGi6g1v0279700"					"LotjaGi6g1v0279700"	"LotjaGi6g1v0279700"
"LotjaGi6g1v0280100"	"LotjaGi6g1v0280100"					"LotjaGi6g1v0280100"	"LotjaGi6g1v0280100"
"LotjaGi6g1v0280200"	"LotjaGi6g1v0280200"					"LotjaGi6g1v0280200"	"LotjaGi6g1v0280200"
"LotjaGi6g1v0280300"	"LotjaGi6g1v0280300"					"LotjaGi6g1v0280300"	"LotjaGi6g1v0280300"
"LotjaGi6g1v0280400"	"LotjaGi6g1v0280400"					"LotjaGi6g1v0280400"	"LotjaGi6g1v0280400"
"LotjaGi6g1v0280500"	"LotjaGi6g1v0280500"					"LotjaGi6g1v0280500"	"LotjaGi6g1v0280500"
"LotjaGi6g1v0280600"	"LotjaGi6g1v0280600"					"LotjaGi6g1v0280600"	"LotjaGi6g1v0280600"
"LotjaGi6g1v0280800-LC"	"LotjaGi6g1v0280800-LC"					"LotjaGi6g1v0280800-LC"	"LotjaGi6g1v0280800-LC"
"LotjaGi6g1v0280900"	"LotjaGi6g1v0280900"					"LotjaGi6g1v0280900"	"LotjaGi6g1v0280900"
"LotjaGi6g1v0281100"	"LotjaGi6g1v0281100"					"LotjaGi6g1v0281100"	"LotjaGi6g1v0281100"
"LotjaGi6g1v0281200"	"LotjaGi6g1v0281200"					"LotjaGi6g1v0281200"	"LotjaGi6g1v0281200"
"LotjaGi6g1v0281300"	"LotjaGi6g1v0281300"					"LotjaGi6g1v0281300"	"LotjaGi6g1v0281300"
"LotjaGi6g1v0281400"	"LotjaGi6g1v0281400"					"LotjaGi6g1v0281400"	"LotjaGi6g1v0281400"
"LotjaGi6g1v0281500"	"LotjaGi6g1v0281500"					"LotjaGi6g1v0281500"	"LotjaGi6g1v0281500"
"LotjaGi6g1v0281600"	"LotjaGi6g1v0281600"					"LotjaGi6g1v0281600"	"LotjaGi6g1v0281600"
"LotjaGi6g1v0281700-LC"	"LotjaGi6g1v0281700-LC"					"LotjaGi6g1v0281700-LC"	"LotjaGi6g1v0281700-LC"
"LotjaGi6g1v0281800"	"LotjaGi6g1v0281800"					"LotjaGi6g1v0281800"	"LotjaGi6g1v0281800"
"LotjaGi6g1v0281900"	"LotjaGi6g1v0281900"					"LotjaGi6g1v0281900"	"LotjaGi6g1v0281900"
"LotjaGi6g1v0282000"	"LotjaGi6g1v0282000"					"LotjaGi6g1v0282000"	"LotjaGi6g1v0282000"
"LotjaGi6g1v0282100"	"LotjaGi6g1v0282100"					"LotjaGi6g1v0282100"	"LotjaGi6g1v0282100"
"LotjaGi6g1v0282200"	"LotjaGi6g1v0282200"					"LotjaGi6g1v0282200"	"LotjaGi6g1v0282200"
"LotjaGi6g1v0282300"	"LotjaGi6g1v0282300"					"LotjaGi6g1v0282300"	"LotjaGi6g1v0282300"
"LotjaGi6g1v0282400"	"LotjaGi6g1v0282400"					"LotjaGi6g1v0282400"	"LotjaGi6g1v0282400"
"LotjaGi6g1v0282500"	"LotjaGi6g1v0282500"					"LotjaGi6g1v0282500"	"LotjaGi6g1v0282500"
"LotjaGi6g1v0282800-LC"	"LotjaGi6g1v0282800-LC"					"LotjaGi6g1v0282800-LC"	"LotjaGi6g1v0282800-LC"
"LotjaGi6g1v0283000"	"LotjaGi6g1v0283000"					"LotjaGi6g1v0283000"	"LotjaGi6g1v0283000"
"LotjaGi6g1v0283100"	"LotjaGi6g1v0283100"					"LotjaGi6g1v0283100"	"LotjaGi6g1v0283100"
"LotjaGi6g1v0283200"	"LotjaGi6g1v0283200"					"LotjaGi6g1v0283200"	"LotjaGi6g1v0283200"
"LotjaGi6g1v0283300"	"LotjaGi6g1v0283300"					"LotjaGi6g1v0283300"	"LotjaGi6g1v0283300"
"LotjaGi6g1v0283400"	"LotjaGi6g1v0283400"					"LotjaGi6g1v0283400"	"LotjaGi6g1v0283400"
"LotjaGi6g1v0283500"	"LotjaGi6g1v0283500"					"LotjaGi6g1v0283500"	"LotjaGi6g1v0283500"
"LotjaGi6g1v0283700"	"LotjaGi6g1v0283700"					"LotjaGi6g1v0283700"	"LotjaGi6g1v0283700"
"LotjaGi6g1v0284000"	"LotjaGi6g1v0284000"					"LotjaGi6g1v0284000"	"LotjaGi6g1v0284000"
"LotjaGi6g1v0284100"	"LotjaGi6g1v0284100"					"LotjaGi6g1v0284100"	"LotjaGi6g1v0284100"
"LotjaGi6g1v0284200"	"LotjaGi6g1v0284200"					"LotjaGi6g1v0284200"	"LotjaGi6g1v0284200"
"LotjaGi6g1v0284300"	"LotjaGi6g1v0284300"					"LotjaGi6g1v0284300"	"LotjaGi6g1v0284300"
"LotjaGi6g1v0284400"	"LotjaGi6g1v0284400"					"LotjaGi6g1v0284400"	"LotjaGi6g1v0284400"
"LotjaGi6g1v0284500"	"LotjaGi6g1v0284500"					"LotjaGi6g1v0284500"	"LotjaGi6g1v0284500"
"LotjaGi6g1v0284600"	"LotjaGi6g1v0284600"					"LotjaGi6g1v0284600"	"LotjaGi6g1v0284600"
"LotjaGi6g1v0284700"	"LotjaGi6g1v0284700"					"LotjaGi6g1v0284700"	"LotjaGi6g1v0284700"
"LotjaGi6g1v0284900"	"LotjaGi6g1v0284900"					"LotjaGi6g1v0284900"	"LotjaGi6g1v0284900"
"LotjaGi6g1v0285000"	"LotjaGi6g1v0285000"					"LotjaGi6g1v0285000"	"LotjaGi6g1v0285000"
"LotjaGi6g1v0285100"	"LotjaGi6g1v0285100"					"LotjaGi6g1v0285100"	"LotjaGi6g1v0285100"
"LotjaGi6g1v0285200-LC"	"LotjaGi6g1v0285200-LC"					"LotjaGi6g1v0285200-LC"	"LotjaGi6g1v0285200-LC"
"LotjaGi6g1v0285300"	"LotjaGi6g1v0285300"					"LotjaGi6g1v0285300"	"LotjaGi6g1v0285300"
"LotjaGi6g1v0285400"	"LotjaGi6g1v0285400"					"LotjaGi6g1v0285400"	"LotjaGi6g1v0285400"
"LotjaGi6g1v0285800-LC"	"LotjaGi6g1v0285800-LC"					"LotjaGi6g1v0285800-LC"	"LotjaGi6g1v0285800-LC"
"LotjaGi6g1v0285900"	"LotjaGi6g1v0285900"					"LotjaGi6g1v0285900"	"LotjaGi6g1v0285900"
"LotjaGi6g1v0286000"	"LotjaGi6g1v0286000"					"LotjaGi6g1v0286000"	"LotjaGi6g1v0286000"
"LotjaGi6g1v0286100"	"LotjaGi6g1v0286100"					"LotjaGi6g1v0286100"	"LotjaGi6g1v0286100"
"LotjaGi6g1v0286200"	"LotjaGi6g1v0286200"					"LotjaGi6g1v0286200"	"LotjaGi6g1v0286200"
"LotjaGi6g1v0286300-LC"	"LotjaGi6g1v0286300-LC"					"LotjaGi6g1v0286300-LC"	"LotjaGi6g1v0286300-LC"
"LotjaGi6g1v0286400"	"LotjaGi6g1v0286400"					"LotjaGi6g1v0286400"	"LotjaGi6g1v0286400"
"LotjaGi6g1v0286500"	"LotjaGi6g1v0286500"					"LotjaGi6g1v0286500"	"LotjaGi6g1v0286500"
"LotjaGi6g1v0286700"	"LotjaGi6g1v0286700"					"LotjaGi6g1v0286700"	"LotjaGi6g1v0286700"
"LotjaGi6g1v0286800-LC"	"LotjaGi6g1v0286800-LC"					"LotjaGi6g1v0286800-LC"	"LotjaGi6g1v0286800-LC"
"LotjaGi6g1v0286900"	"LotjaGi6g1v0286900"					"LotjaGi6g1v0286900"	"LotjaGi6g1v0286900"
"LotjaGi6g1v0287000"	"LotjaGi6g1v0287000"					"LotjaGi6g1v0287000"	"LotjaGi6g1v0287000"
"LotjaGi6g1v0287100"	"LotjaGi6g1v0287100"					"LotjaGi6g1v0287100"	"LotjaGi6g1v0287100"
"LotjaGi6g1v0287200"	"LotjaGi6g1v0287200"					"LotjaGi6g1v0287200"	"LotjaGi6g1v0287200"
"LotjaGi6g1v0287300"	"LotjaGi6g1v0287300"					"LotjaGi6g1v0287300"	"LotjaGi6g1v0287300"
"LotjaGi6g1v0287400"	"LotjaGi6g1v0287400"					"LotjaGi6g1v0287400"	"LotjaGi6g1v0287400"
"LotjaGi6g1v0287500"	"LotjaGi6g1v0287500"					"LotjaGi6g1v0287500"	"LotjaGi6g1v0287500"
"LotjaGi6g1v0287600"	"LotjaGi6g1v0287600"					"LotjaGi6g1v0287600"	"LotjaGi6g1v0287600"
"LotjaGi6g1v0287700"	"LotjaGi6g1v0287700"					"LotjaGi6g1v0287700"	"LotjaGi6g1v0287700"
"LotjaGi6g1v0287900"	"LotjaGi6g1v0287900"					"LotjaGi6g1v0287900"	"LotjaGi6g1v0287900"
"LotjaGi6g1v0287800"	"LotjaGi6g1v0287800"					"LotjaGi6g1v0287800"	"LotjaGi6g1v0287800"
"LotjaGi6g1v0288000"	"LotjaGi6g1v0288000"					"LotjaGi6g1v0288000"	"LotjaGi6g1v0288000"
"LotjaGi6g1v0288100"	"LotjaGi6g1v0288100"					"LotjaGi6g1v0288100"	"LotjaGi6g1v0288100"
"LotjaGi6g1v0288200"	"LotjaGi6g1v0288200"					"LotjaGi6g1v0288200"	"LotjaGi6g1v0288200"
"LotjaGi6g1v0288300"	"LotjaGi6g1v0288300"					"LotjaGi6g1v0288300"	"LotjaGi6g1v0288300"
"LotjaGi6g1v0288400"	"LotjaGi6g1v0288400"					"LotjaGi6g1v0288400"	"LotjaGi6g1v0288400"
"LotjaGi6g1v0288500"	"LotjaGi6g1v0288500"					"LotjaGi6g1v0288500"	"LotjaGi6g1v0288500"
"LotjaGi6g1v0288700"	"LotjaGi6g1v0288700"					"LotjaGi6g1v0288700"	"LotjaGi6g1v0288700"
"LotjaGi6g1v0288800"	"LotjaGi6g1v0288800"					"LotjaGi6g1v0288800"	"LotjaGi6g1v0288800"
"LotjaGi6g1v0288900"	"LotjaGi6g1v0288900"					"LotjaGi6g1v0288900"	"LotjaGi6g1v0288900"
"LotjaGi6g1v0289000"	"LotjaGi6g1v0289000"					"LotjaGi6g1v0289000"	"LotjaGi6g1v0289000"
"LotjaGi6g1v0289100"	"LotjaGi6g1v0289100"					"LotjaGi6g1v0289100"	"LotjaGi6g1v0289100"
"LotjaGi6g1v0289200"	"LotjaGi6g1v0289200"					"LotjaGi6g1v0289200"	"LotjaGi6g1v0289200"
"LotjaGi6g1v0289300"	"LotjaGi6g1v0289300"					"LotjaGi6g1v0289300"	"LotjaGi6g1v0289300"
"LotjaGi6g1v0289400"	"LotjaGi6g1v0289400"					"LotjaGi6g1v0289400"	"LotjaGi6g1v0289400"
"LotjaGi6g1v0289500"	"LotjaGi6g1v0289500"					"LotjaGi6g1v0289500"	"LotjaGi6g1v0289500"
"LotjaGi6g1v0289600"	"LotjaGi6g1v0289600"					"LotjaGi6g1v0289600"	"LotjaGi6g1v0289600"
"LotjaGi6g1v0289700"	"LotjaGi6g1v0289700"					"LotjaGi6g1v0289700"	"LotjaGi6g1v0289700"
"LotjaGi6g1v0289900"	"LotjaGi6g1v0289900"					"LotjaGi6g1v0289900"	"LotjaGi6g1v0289900"
"LotjaGi6g1v0290000"	"LotjaGi6g1v0290000"					"LotjaGi6g1v0290000"	"LotjaGi6g1v0290000"
"LotjaGi6g1v0290100"	"LotjaGi6g1v0290100"					"LotjaGi6g1v0290100"	"LotjaGi6g1v0290100"
"LotjaGi6g1v0290200"	"LotjaGi6g1v0290200"					"LotjaGi6g1v0290200"	"LotjaGi6g1v0290200"
"LotjaGi6g1v0290300"	"LotjaGi6g1v0290300"					"LotjaGi6g1v0290300"	"LotjaGi6g1v0290300"
"LotjaGi6g1v0290400"	"LotjaGi6g1v0290400"					"LotjaGi6g1v0290400"	"LotjaGi6g1v0290400"
"LotjaGi6g1v0290500"	"LotjaGi6g1v0290500"					"LotjaGi6g1v0290500"	"LotjaGi6g1v0290500"
"LotjaGi6g1v0290600"	"LotjaGi6g1v0290600"					"LotjaGi6g1v0290600"	"LotjaGi6g1v0290600"
"LotjaGi6g1v0290800"	"LotjaGi6g1v0290800"					"LotjaGi6g1v0290800"	"LotjaGi6g1v0290800"
"LotjaGi6g1v0290900"	"LotjaGi6g1v0290900"					"LotjaGi6g1v0290900"	"LotjaGi6g1v0290900"
"LotjaGi6g1v0291100-LC"	"LotjaGi6g1v0291100-LC"					"LotjaGi6g1v0291100-LC"	"LotjaGi6g1v0291100-LC"
"LotjaGi6g1v0291300"	"LotjaGi6g1v0291300"					"LotjaGi6g1v0291300"	"LotjaGi6g1v0291300"
"LotjaGi6g1v0291500"	"LotjaGi6g1v0291500"					"LotjaGi6g1v0291500"	"LotjaGi6g1v0291500"
"LotjaGi6g1v0291600"	"LotjaGi6g1v0291600"					"LotjaGi6g1v0291600"	"LotjaGi6g1v0291600"
"LotjaGi6g1v0292100"	"LotjaGi6g1v0292100"					"LotjaGi6g1v0292100"	"LotjaGi6g1v0292100"
"LotjaGi6g1v0292200"	"LotjaGi6g1v0292200"					"LotjaGi6g1v0292200"	"LotjaGi6g1v0292200"
"LotjaGi6g1v0292300"	"LotjaGi6g1v0292300"					"LotjaGi6g1v0292300"	"LotjaGi6g1v0292300"
"LotjaGi6g1v0292400"	"LotjaGi6g1v0292400"					"LotjaGi6g1v0292400"	"LotjaGi6g1v0292400"
"LotjaGi6g1v0292500"	"LotjaGi6g1v0292500"					"LotjaGi6g1v0292500"	"LotjaGi6g1v0292500"
"LotjaGi6g1v0292600"	"LotjaGi6g1v0292600"					"LotjaGi6g1v0292600"	"LotjaGi6g1v0292600"
"LotjaGi6g1v0292700"	"LotjaGi6g1v0292700"					"LotjaGi6g1v0292700"	"LotjaGi6g1v0292700"
"LotjaGi6g1v0292800"	"LotjaGi6g1v0292800"					"LotjaGi6g1v0292800"	"LotjaGi6g1v0292800"
"LotjaGi6g1v0292900-LC"	"LotjaGi6g1v0292900-LC"					"LotjaGi6g1v0292900-LC"	"LotjaGi6g1v0292900-LC"
"LotjaGi6g1v0293000-LC"	"LotjaGi6g1v0293000-LC"					"LotjaGi6g1v0293000-LC"	"LotjaGi6g1v0293000-LC"
"LotjaGi6g1v0293100"	"LotjaGi6g1v0293100"					"LotjaGi6g1v0293100"	"LotjaGi6g1v0293100"
"LotjaGi6g1v0293200"	"LotjaGi6g1v0293200"					"LotjaGi6g1v0293200"	"LotjaGi6g1v0293200"
"LotjaGi6g1v0293300-LC"	"LotjaGi6g1v0293300-LC"					"LotjaGi6g1v0293300-LC"	"LotjaGi6g1v0293300-LC"
"LotjaGi6g1v0293400-LC"	"LotjaGi6g1v0293400-LC"					"LotjaGi6g1v0293400-LC"	"LotjaGi6g1v0293400-LC"
"LotjaGi6g1v0294000"	"LotjaGi6g1v0294000"					"LotjaGi6g1v0294000"	"LotjaGi6g1v0294000"
"LotjaGi6g1v0294100"	"LotjaGi6g1v0294100"					"LotjaGi6g1v0294100"	"LotjaGi6g1v0294100"
"LotjaGi6g1v0294200"	"LotjaGi6g1v0294200"					"LotjaGi6g1v0294200"	"LotjaGi6g1v0294200"
"LotjaGi6g1v0294300"	"LotjaGi6g1v0294300"					"LotjaGi6g1v0294300"	"LotjaGi6g1v0294300"
"LotjaGi6g1v0294400"	"LotjaGi6g1v0294400"					"LotjaGi6g1v0294400"	"LotjaGi6g1v0294400"
"LotjaGi6g1v0294500"	"LotjaGi6g1v0294500"					"LotjaGi6g1v0294500"	"LotjaGi6g1v0294500"
"LotjaGi6g1v0294600"	"LotjaGi6g1v0294600"					"LotjaGi6g1v0294600"	"LotjaGi6g1v0294600"
"LotjaGi6g1v0294700"	"LotjaGi6g1v0294700"					"LotjaGi6g1v0294700"	"LotjaGi6g1v0294700"
"LotjaGi6g1v0294800"	"LotjaGi6g1v0294800"					"LotjaGi6g1v0294800"	"LotjaGi6g1v0294800"
"LotjaGi6g1v0294900"	"LotjaGi6g1v0294900"					"LotjaGi6g1v0294900"	"LotjaGi6g1v0294900"
"LotjaGi6g1v0295000"	"LotjaGi6g1v0295000"					"LotjaGi6g1v0295000"	"LotjaGi6g1v0295000"
"LotjaGi6g1v0295100"	"LotjaGi6g1v0295100"					"LotjaGi6g1v0295100"	"LotjaGi6g1v0295100"
"LotjaGi6g1v0295300"	"LotjaGi6g1v0295300"					"LotjaGi6g1v0295300"	"LotjaGi6g1v0295300"
"LotjaGi6g1v0295400"	"LotjaGi6g1v0295400"					"LotjaGi6g1v0295400"	"LotjaGi6g1v0295400"
"LotjaGi6g1v0295500"	"LotjaGi6g1v0295500"					"LotjaGi6g1v0295500"	"LotjaGi6g1v0295500"
"LotjaGi6g1v0295600"	"LotjaGi6g1v0295600"					"LotjaGi6g1v0295600"	"LotjaGi6g1v0295600"
"LotjaGi6g1v0295800"	"LotjaGi6g1v0295800"					"LotjaGi6g1v0295800"	"LotjaGi6g1v0295800"
"LotjaGi6g1v0295700"	"LotjaGi6g1v0295700"					"LotjaGi6g1v0295700"	"LotjaGi6g1v0295700"
"LotjaGi6g1v0295900"	"LotjaGi6g1v0295900"					"LotjaGi6g1v0295900"	"LotjaGi6g1v0295900"
"LotjaGi6g1v0296000"	"LotjaGi6g1v0296000"					"LotjaGi6g1v0296000"	"LotjaGi6g1v0296000"
"LotjaGi6g1v0296100"	"LotjaGi6g1v0296100"					"LotjaGi6g1v0296100"	"LotjaGi6g1v0296100"
"LotjaGi6g1v0296200"	"LotjaGi6g1v0296200"					"LotjaGi6g1v0296200"	"LotjaGi6g1v0296200"
"LotjaGi6g1v0296250"	"LotjaGi6g1v0296250"					"LotjaGi6g1v0296250"	"LotjaGi6g1v0296250"
"LotjaGi6g1v0296300"	"LotjaGi6g1v0296300"					"LotjaGi6g1v0296300"	"LotjaGi6g1v0296300"
"LotjaGi6g1v0296400"	"LotjaGi6g1v0296400"					"LotjaGi6g1v0296400"	"LotjaGi6g1v0296400"
"LotjaGi6g1v0296500"	"LotjaGi6g1v0296500"					"LotjaGi6g1v0296500"	"LotjaGi6g1v0296500"
"LotjaGi6g1v0296600"	"LotjaGi6g1v0296600"					"LotjaGi6g1v0296600"	"LotjaGi6g1v0296600"
"LotjaGi6g1v0296700"	"LotjaGi6g1v0296700"					"LotjaGi6g1v0296700"	"LotjaGi6g1v0296700"
"LotjaGi6g1v0296800"	"LotjaGi6g1v0296800"					"LotjaGi6g1v0296800"	"LotjaGi6g1v0296800"
"LotjaGi6g1v0296900"	"LotjaGi6g1v0296900"					"LotjaGi6g1v0296900"	"LotjaGi6g1v0296900"
"LotjaGi6g1v0297000"	"LotjaGi6g1v0297000"					"LotjaGi6g1v0297000"	"LotjaGi6g1v0297000"
"LotjaGi6g1v0297050"	"LotjaGi6g1v0297050"					"LotjaGi6g1v0297050"	"LotjaGi6g1v0297050"
"LotjaGi6g1v0297100"	"LotjaGi6g1v0297100"					"LotjaGi6g1v0297100"	"LotjaGi6g1v0297100"
