"canonical_gene_id"	"feature_id"
"MtrunA17Chr8g0338551"	"MtrunA17Chr8g0338551"
"MtrunA17Chr8g0339041"	"MtrunA17Chr8g0339041"
"MtrunA17Chr8g0339851"	"MtrunA17Chr8g0339851"
"MtrunA17Chr8g0339961"	"MtrunA17Chr8g0339961"
"MtrunA17Chr8g0340351"	"MtrunA17Chr8g0340351"
"MtrunA17Chr8g0340841"	"MtrunA17Chr8g0340841"
"MtrunA17Chr8g0340991"	"MtrunA17Chr8g0340991"
"MtrunA17Chr8g0341281"	"MtrunA17Chr8g0341281"
"MtrunA17Chr8g0341601"	"MtrunA17Chr8g0341601"
"MtrunA17Chr8g0342341"	"MtrunA17Chr8g0342341"
"MtrunA17Chr8g0343441"	"MtrunA17Chr8g0343441"
"MtrunA17Chr8g0344511"	"MtrunA17Chr8g0344511"
"MtrunA17Chr8g0344521"	"MtrunA17Chr8g0344521"
"MtrunA17Chr8g0346451"	"MtrunA17Chr8g0346451"
"MtrunA17Chr8g0346501"	"MtrunA17Chr8g0346501"
"MtrunA17Chr8g0346571"	"MtrunA17Chr8g0346571"
"MtrunA17Chr8g0346581"	"MtrunA17Chr8g0346581"
"MtrunA17Chr8g0346601"	"MtrunA17Chr8g0346601"
"MtrunA17Chr8g0346971"	"MtrunA17Chr8g0346971"
"MtrunA17Chr8g0347231"	"MtrunA17Chr8g0347231"
"MtrunA17Chr8g0347451"	"MtrunA17Chr8g0347451"
"MtrunA17Chr8g0347791"	"MtrunA17Chr8g0347791"
"MtrunA17Chr8g0347861"	"MtrunA17Chr8g0347861"
"MtrunA17Chr8g0348321"	"MtrunA17Chr8g0348321"
"MtrunA17Chr8g0348491"	"MtrunA17Chr8g0348491"
"MtrunA17Chr8g0348751"	"MtrunA17Chr8g0348751"
"MtrunA17Chr8g0348781"	"MtrunA17Chr8g0348781"
"MtrunA17Chr8g0348951"	"MtrunA17Chr8g0348951"
"MtrunA17Chr8g0349381"	"MtrunA17Chr8g0349381"
"MtrunA17Chr8g0350161"	"MtrunA17Chr8g0350161"
"MtrunA17Chr8g0350381"	"MtrunA17Chr8g0350381"
"MtrunA17Chr8g0350391"	"MtrunA17Chr8g0350391"
"MtrunA17Chr8g0350751"	"MtrunA17Chr8g0350751"
"MtrunA17Chr8g0350821"	"MtrunA17Chr8g0350821"
"MtrunA17Chr8g0350951"	"MtrunA17Chr8g0350951"
"MtrunA17Chr8g0351071"	"MtrunA17Chr8g0351071"
"MtrunA17Chr8g0351231"	"MtrunA17Chr8g0351231"
"MtrunA17Chr8g0351241"	"MtrunA17Chr8g0351241"
"MtrunA17Chr8g0351541"	"MtrunA17Chr8g0351541"
"MtrunA17Chr8g0351801"	"MtrunA17Chr8g0351801"
"MtrunA17Chr8g0352721"	"MtrunA17Chr8g0352721"
"MtrunA17Chr8g0353131"	"MtrunA17Chr8g0353131"
"MtrunA17Chr8g0353191"	"MtrunA17Chr8g0353191"
"MtrunA17Chr8g0353481"	"MtrunA17Chr8g0353481"
"MtrunA17Chr8g0356191"	"MtrunA17Chr8g0356191"
"MtrunA17Chr8g0356391"	"MtrunA17Chr8g0356391"
"MtrunA17Chr8g0356441"	"MtrunA17Chr8g0356441"
"MtrunA17Chr8g0357001"	"MtrunA17Chr8g0357001"
"MtrunA17Chr8g0357261"	"MtrunA17Chr8g0357261"
"MtrunA17Chr8g0357301"	"MtrunA17Chr8g0357301"
"MtrunA17Chr8g0357481"	"MtrunA17Chr8g0357481"
"MtrunA17Chr8g0358171"	"MtrunA17Chr8g0358171"
"MtrunA17Chr8g0358201"	"MtrunA17Chr8g0358201"
"MtrunA17Chr8g0358881"	"MtrunA17Chr8g0358881"
"MtrunA17Chr8g0359041"	"MtrunA17Chr8g0359041"
"MtrunA17Chr8g0359081"	"MtrunA17Chr8g0359081"
"MtrunA17Chr8g0359371"	"MtrunA17Chr8g0359371"
"MtrunA17Chr8g0359941"	"MtrunA17Chr8g0359941"
"MtrunA17Chr8g0360001"	"MtrunA17Chr8g0360001"
"MtrunA17Chr8g0360011"	"MtrunA17Chr8g0360011"
"MtrunA17Chr8g0360231"	"MtrunA17Chr8g0360231"
"MtrunA17Chr8g0360241"	"MtrunA17Chr8g0360241"
"MtrunA17Chr8g0360371"	"MtrunA17Chr8g0360371"
"MtrunA17Chr8g0360481"	"MtrunA17Chr8g0360481"
"MtrunA17Chr8g0360501"	"MtrunA17Chr8g0360501"
"MtrunA17Chr8g0360531"	"MtrunA17Chr8g0360531"
"MtrunA17Chr8g0360611"	"MtrunA17Chr8g0360611"
"MtrunA17Chr8g0360801"	"MtrunA17Chr8g0360801"
"MtrunA17Chr8g0360911"	"MtrunA17Chr8g0360911"
"MtrunA17Chr8g0361441"	"MtrunA17Chr8g0361441"
"MtrunA17Chr8g0362661"	"MtrunA17Chr8g0362661"
"MtrunA17Chr8g0364251"	"MtrunA17Chr8g0364251"
"MtrunA17Chr8g0364581"	"MtrunA17Chr8g0364581"
"MtrunA17Chr8g0364901"	"MtrunA17Chr8g0364901"
"MtrunA17Chr8g0365221"	"MtrunA17Chr8g0365221"
"MtrunA17Chr8g0365351"	"MtrunA17Chr8g0365351"
"MtrunA17Chr8g0365951"	"MtrunA17Chr8g0365951"
"MtrunA17Chr8g0366111"	"MtrunA17Chr8g0366111"
"MtrunA17Chr8g0366151"	"MtrunA17Chr8g0366151"
"MtrunA17Chr8g0366261"	"MtrunA17Chr8g0366261"
"MtrunA17Chr8g0366401"	"MtrunA17Chr8g0366401"
"MtrunA17Chr8g0366581"	"MtrunA17Chr8g0366581"
"MtrunA17Chr8g0366751"	"MtrunA17Chr8g0366751"
"MtrunA17Chr8g0367211"	"MtrunA17Chr8g0367211"
"MtrunA17Chr8g0367511"	"MtrunA17Chr8g0367511"
"MtrunA17Chr8g0367581"	"MtrunA17Chr8g0367581"
"MtrunA17Chr8g0367591"	"MtrunA17Chr8g0367591"
"MtrunA17Chr8g0367951"	"MtrunA17Chr8g0367951"
"MtrunA17Chr8g0368141"	"MtrunA17Chr8g0368141"
"MtrunA17Chr8g0368151"	"MtrunA17Chr8g0368151"
"MtrunA17Chr8g0368391"	"MtrunA17Chr8g0368391"
"MtrunA17Chr8g0368671"	"MtrunA17Chr8g0368671"
"MtrunA17Chr8g0368681"	"MtrunA17Chr8g0368681"
"MtrunA17Chr8g0369051"	"MtrunA17Chr8g0369051"
"MtrunA17Chr8g0369071"	"MtrunA17Chr8g0369071"
"MtrunA17Chr8g0369101"	"MtrunA17Chr8g0369101"
"MtrunA17Chr8g0369171"	"MtrunA17Chr8g0369171"
"MtrunA17Chr8g0369291"	"MtrunA17Chr8g0369291"
"MtrunA17Chr8g0369371"	"MtrunA17Chr8g0369371"
"MtrunA17Chr8g0369391"	"MtrunA17Chr8g0369391"
"MtrunA17Chr8g0369411"	"MtrunA17Chr8g0369411"
"MtrunA17Chr8g0369431"	"MtrunA17Chr8g0369431"
"MtrunA17Chr8g0369501"	"MtrunA17Chr8g0369501"
"MtrunA17Chr8g0369551"	"MtrunA17Chr8g0369551"
"MtrunA17Chr8g0369601"	"MtrunA17Chr8g0369601"
"MtrunA17Chr8g0369641"	"MtrunA17Chr8g0369641"
"MtrunA17Chr8g0369651"	"MtrunA17Chr8g0369651"
"MtrunA17Chr8g0371121"	"MtrunA17Chr8g0371121"
"MtrunA17Chr8g0371131"	"MtrunA17Chr8g0371131"
"MtrunA17Chr8g0371191"	"MtrunA17Chr8g0371191"
"MtrunA17Chr8g0371451"	"MtrunA17Chr8g0371451"
"MtrunA17Chr8g0371511"	"MtrunA17Chr8g0371511"
"MtrunA17Chr8g0371751"	"MtrunA17Chr8g0371751"
"MtrunA17Chr8g0371911"	"MtrunA17Chr8g0371911"
"MtrunA17Chr8g0372071"	"MtrunA17Chr8g0372071"
"MtrunA17Chr8g0372411"	"MtrunA17Chr8g0372411"
"MtrunA17Chr8g0372481"	"MtrunA17Chr8g0372481"
"MtrunA17Chr8g0372631"	"MtrunA17Chr8g0372631"
"MtrunA17Chr8g0372721"	"MtrunA17Chr8g0372721"
"MtrunA17Chr8g0372991"	"MtrunA17Chr8g0372991"
"MtrunA17Chr8g0373021"	"MtrunA17Chr8g0373021"
"MtrunA17Chr8g0373661"	"MtrunA17Chr8g0373661"
"MtrunA17Chr8g0374081"	"MtrunA17Chr8g0374081"
"MtrunA17Chr8g0374121"	"MtrunA17Chr8g0374121"
"MtrunA17Chr8g0374151"	"MtrunA17Chr8g0374151"
"MtrunA17Chr8g0374261"	"MtrunA17Chr8g0374261"
"MtrunA17Chr8g0374271"	"MtrunA17Chr8g0374271"
"MtrunA17Chr8g0374611"	"MtrunA17Chr8g0374611"
"MtrunA17Chr8g0374661"	"MtrunA17Chr8g0374661"
"MtrunA17Chr8g0374991"	"MtrunA17Chr8g0374991"
"MtrunA17Chr8g0375081"	"MtrunA17Chr8g0375081"
"MtrunA17Chr8g0375271"	"MtrunA17Chr8g0375271"
"MtrunA17Chr8g0375411"	"MtrunA17Chr8g0375411"
"MtrunA17Chr8g0375701"	"MtrunA17Chr8g0375701"
"MtrunA17Chr8g0376061"	"MtrunA17Chr8g0376061"
"MtrunA17Chr8g0376431"	"MtrunA17Chr8g0376431"
"MtrunA17Chr8g0377111"	"MtrunA17Chr8g0377111"
"MtrunA17Chr8g0377841"	"MtrunA17Chr8g0377841"
"MtrunA17Chr8g0378431"	"MtrunA17Chr8g0378431"
"MtrunA17Chr8g0378561"	"MtrunA17Chr8g0378561"
"MtrunA17Chr8g0378571"	"MtrunA17Chr8g0378571"
"MtrunA17Chr8g0378921"	"MtrunA17Chr8g0378921"
"MtrunA17Chr8g0379581"	"MtrunA17Chr8g0379581"
"MtrunA17Chr8g0380011"	"MtrunA17Chr8g0380011"
"MtrunA17Chr8g0380251"	"MtrunA17Chr8g0380251"
"MtrunA17Chr8g0380261"	"MtrunA17Chr8g0380261"
"MtrunA17Chr8g0380441"	"MtrunA17Chr8g0380441"
"MtrunA17Chr8g0380551"	"MtrunA17Chr8g0380551"
"MtrunA17Chr8g0381091"	"MtrunA17Chr8g0381091"
"MtrunA17Chr8g0381261"	"MtrunA17Chr8g0381261"
"MtrunA17Chr8g0381311"	"MtrunA17Chr8g0381311"
"MtrunA17Chr8g0381601"	"MtrunA17Chr8g0381601"
"MtrunA17Chr8g0381821"	"MtrunA17Chr8g0381821"
"MtrunA17Chr8g0381911"	"MtrunA17Chr8g0381911"
"MtrunA17Chr8g0382101"	"MtrunA17Chr8g0382101"
"MtrunA17Chr8g0382201"	"MtrunA17Chr8g0382201"
"MtrunA17Chr8g0382251"	"MtrunA17Chr8g0382251"
"MtrunA17Chr8g0382311"	"MtrunA17Chr8g0382311"
"MtrunA17Chr8g0383231"	"MtrunA17Chr8g0383231"
"MtrunA17Chr8g0383321"	"MtrunA17Chr8g0383321"
"MtrunA17Chr8g0383741"	"MtrunA17Chr8g0383741"
"MtrunA17Chr8g0383951"	"MtrunA17Chr8g0383951"
"MtrunA17Chr8g0383991"	"MtrunA17Chr8g0383991"
"MtrunA17Chr8g0384361"	"MtrunA17Chr8g0384361"
"MtrunA17Chr8g0384691"	"MtrunA17Chr8g0384691"
"MtrunA17Chr8g0384721"	"MtrunA17Chr8g0384721"
"MtrunA17Chr8g0384841"	"MtrunA17Chr8g0384841"
"MtrunA17Chr8g0384961"	"MtrunA17Chr8g0384961"
"MtrunA17Chr8g0385341"	"MtrunA17Chr8g0385341"
"MtrunA17Chr8g0385571"	"MtrunA17Chr8g0385571"
"MtrunA17Chr8g0385771"	"MtrunA17Chr8g0385771"
"MtrunA17Chr8g0385781"	"MtrunA17Chr8g0385781"
"MtrunA17Chr8g0386161"	"MtrunA17Chr8g0386161"
"MtrunA17Chr8g0386211"	"MtrunA17Chr8g0386211"
"MtrunA17Chr8g0386291"	"MtrunA17Chr8g0386291"
"MtrunA17Chr8g0386781"	"MtrunA17Chr8g0386781"
"MtrunA17Chr8g0386961"	"MtrunA17Chr8g0386961"
"MtrunA17Chr8g0386971"	"MtrunA17Chr8g0386971"
"MtrunA17Chr8g0387041"	"MtrunA17Chr8g0387041"
"MtrunA17Chr8g0387201"	"MtrunA17Chr8g0387201"
"MtrunA17Chr8g0387261"	"MtrunA17Chr8g0387261"
"MtrunA17Chr8g0387281"	"MtrunA17Chr8g0387281"
"MtrunA17Chr8g0387461"	"MtrunA17Chr8g0387461"
"MtrunA17Chr8g0387591"	"MtrunA17Chr8g0387591"
"MtrunA17Chr8g0387771"	"MtrunA17Chr8g0387771"
"MtrunA17Chr8g0388021"	"MtrunA17Chr8g0388021"
"MtrunA17Chr8g0388251"	"MtrunA17Chr8g0388251"
"MtrunA17Chr8g0388261"	"MtrunA17Chr8g0388261"
"MtrunA17Chr8g0388371"	"MtrunA17Chr8g0388371"
"MtrunA17Chr8g0388631"	"MtrunA17Chr8g0388631"
"MtrunA17Chr8g0388661"	"MtrunA17Chr8g0388661"
"MtrunA17Chr8g0388681"	"MtrunA17Chr8g0388681"
"MtrunA17Chr8g0389001"	"MtrunA17Chr8g0389001"
"MtrunA17Chr8g0389041"	"MtrunA17Chr8g0389041"
"MtrunA17Chr8g0389131"	"MtrunA17Chr8g0389131"
"MtrunA17Chr8g0389221"	"MtrunA17Chr8g0389221"
"MtrunA17Chr8g0389231"	"MtrunA17Chr8g0389231"
"MtrunA17Chr8g0389271"	"MtrunA17Chr8g0389271"
"MtrunA17Chr8g0389911"	"MtrunA17Chr8g0389911"
"MtrunA17Chr8g0389961"	"MtrunA17Chr8g0389961"
"MtrunA17Chr8g0390031"	"MtrunA17Chr8g0390031"
"MtrunA17Chr8g0390121"	"MtrunA17Chr8g0390121"
"MtrunA17Chr8g0390211"	"MtrunA17Chr8g0390211"
"MtrunA17Chr8g0390251"	"MtrunA17Chr8g0390251"
"MtrunA17Chr8g0390271"	"MtrunA17Chr8g0390271"
"MtrunA17Chr8g0390281"	"MtrunA17Chr8g0390281"
"MtrunA17Chr8g0390631"	"MtrunA17Chr8g0390631"
"MtrunA17Chr8g0390691"	"MtrunA17Chr8g0390691"
"MtrunA17Chr8g0391141"	"MtrunA17Chr8g0391141"
"MtrunA17Chr8g0391161"	"MtrunA17Chr8g0391161"
"MtrunA17Chr8g0391441"	"MtrunA17Chr8g0391441"
"MtrunA17Chr8g0391951"	"MtrunA17Chr8g0391951"
"MtrunA17Chr8g0392551"	"MtrunA17Chr8g0392551"
"MtrunA17Chr8g0392701"	"MtrunA17Chr8g0392701"
"MtrunA17Chr8g0392761"	"MtrunA17Chr8g0392761"
"MtrunA17Chr8g0392771"	"MtrunA17Chr8g0392771"
"MtrunA17Chr8g0393001"	"MtrunA17Chr8g0393001"
"MtrunA17Chr8g0393021"	"MtrunA17Chr8g0393021"
"MtrunA17Chr8g0393121"	"MtrunA17Chr8g0393121"
"MtrunA17Chr8g0393241"	"MtrunA17Chr8g0393241"
"MtrunA17Chr8g0393301"	"MtrunA17Chr8g0393301"
"MtrunA17Chr8g0393311"	"MtrunA17Chr8g0393311"
"MtrunA17MTg0490671"	"MtrunA17MTg0490671"
"MtrunA17MTg0490681"	"MtrunA17MTg0490681"
"MtrunA17MTg0490701"	"MtrunA17MTg0490701"
"MtrunA17MTg0491031"	"MtrunA17MTg0491031"
"MtrunA17Chr1g0148021"	"MtrunA17Chr1g0148021"
"MtrunA17Chr1g0166271"	"MtrunA17Chr1g0166271"
"MtrunA17Chr1g0173891"	"MtrunA17Chr1g0173891"
"MtrunA17Chr1g0173941"	"MtrunA17Chr1g0173941"
"MtrunA17Chr1g0175011"	"MtrunA17Chr1g0175011"
"MtrunA17Chr1g0193671"	"MtrunA17Chr1g0193671"
"MtrunA17Chr1g0206681"	"MtrunA17Chr1g0206681"
"MtrunA17Chr2g0280491"	"MtrunA17Chr2g0280491"
"MtrunA17Chr2g0303731"	"MtrunA17Chr2g0303731"
"MtrunA17Chr2g0331521"	"MtrunA17Chr2g0331521"
"MtrunA17Chr2g0331721"	"MtrunA17Chr2g0331721"
"MtrunA17Chr2g0333431"	"MtrunA17Chr2g0333431"
"MtrunA17Chr3g0084121"	"MtrunA17Chr3g0084121"
"MtrunA17Chr3g0100281"	"MtrunA17Chr3g0100281"
"MtrunA17Chr3g0102451"	"MtrunA17Chr3g0102451"
"MtrunA17Chr3g0103371"	"MtrunA17Chr3g0103371"
"MtrunA17Chr3g0137471"	"MtrunA17Chr3g0137471"
"MtrunA17Chr3g0141181"	"MtrunA17Chr3g0141181"
"MtrunA17Chr3g0141791"	"MtrunA17Chr3g0141791"
"MtrunA17Chr3g0144001"	"MtrunA17Chr3g0144001"
"MtrunA17Chr3g0144711"	"MtrunA17Chr3g0144711"
"MtrunA17Chr3g0145261"	"MtrunA17Chr3g0145261"
"MtrunA17Chr4g0003641"	"MtrunA17Chr4g0003641"
"MtrunA17Chr4g0004451"	"MtrunA17Chr4g0004451"
"MtrunA17Chr4g0022511"	"MtrunA17Chr4g0022511"
"MtrunA17Chr4g0042581"	"MtrunA17Chr4g0042581"
"MtrunA17Chr4g0043871"	"MtrunA17Chr4g0043871"
"MtrunA17Chr4g0050351"	"MtrunA17Chr4g0050351"
"MtrunA17Chr4g0063331"	"MtrunA17Chr4g0063331"
"MtrunA17Chr4g0064371"	"MtrunA17Chr4g0064371"
"MtrunA17Chr4g0070161"	"MtrunA17Chr4g0070161"
"MtrunA17Chr4g0074441"	"MtrunA17Chr4g0074441"
"MtrunA17Chr5g0394121"	"MtrunA17Chr5g0394121"
"MtrunA17Chr5g0395871"	"MtrunA17Chr5g0395871"
"MtrunA17Chr5g0396901"	"MtrunA17Chr5g0396901"
"MtrunA17Chr5g0397281"	"MtrunA17Chr5g0397281"
"MtrunA17Chr5g0397841"	"MtrunA17Chr5g0397841"
"MtrunA17Chr5g0400551"	"MtrunA17Chr5g0400551"
"MtrunA17Chr5g0404361"	"MtrunA17Chr5g0404361"
"MtrunA17Chr5g0408911"	"MtrunA17Chr5g0408911"
"MtrunA17Chr5g0417771"	"MtrunA17Chr5g0417771"
"MtrunA17Chr5g0424221"	"MtrunA17Chr5g0424221"
"MtrunA17Chr5g0426241"	"MtrunA17Chr5g0426241"
"MtrunA17Chr5g0440311"	"MtrunA17Chr5g0440311"
"MtrunA17Chr5g0444651"	"MtrunA17Chr5g0444651"
"MtrunA17Chr6g0456541"	"MtrunA17Chr6g0456541"
"MtrunA17Chr6g0475641"	"MtrunA17Chr6g0475641"
"MtrunA17Chr6g0486041"	"MtrunA17Chr6g0486041"
"MtrunA17Chr7g0228181"	"MtrunA17Chr7g0228181"
"MtrunA17Chr7g0230891"	"MtrunA17Chr7g0230891"
"MtrunA17Chr7g0234311"	"MtrunA17Chr7g0234311"
"MtrunA17Chr7g0258221"	"MtrunA17Chr7g0258221"
"MtrunA17Chr7g0258591"	"MtrunA17Chr7g0258591"
"MtrunA17Chr7g0270281"	"MtrunA17Chr7g0270281"
"MtrunA17Chr8g0337611"	"MtrunA17Chr8g0337611"
"MtrunA17Chr8g0339951"	"MtrunA17Chr8g0339951"
"MtrunA17Chr8g0344651"	"MtrunA17Chr8g0344651"
"MtrunA17Chr8g0348171"	"MtrunA17Chr8g0348171"
"MtrunA17Chr8g0352081"	"MtrunA17Chr8g0352081"
"MtrunA17Chr8g0365741"	"MtrunA17Chr8g0365741"
"MtrunA17Chr8g0371781"	"MtrunA17Chr8g0371781"
"MtrunA17Chr8g0377521"	"MtrunA17Chr8g0377521"
"MtrunA17Chr8g0385081"	"MtrunA17Chr8g0385081"
"MtrunA17Chr8g0385511"	"MtrunA17Chr8g0385511"
"MtrunA17Chr1g0160231"	"MtrunA17Chr1g0160231"
"MtrunA17Chr1g0185741"	"MtrunA17Chr1g0185741"
"MtrunA17Chr4g0041871"	"MtrunA17Chr4g0041871"
"MtrunA17Chr4g0047351"	"MtrunA17Chr4g0047351"
"MtrunA17Chr6g0452331"	"MtrunA17Chr6g0452331"
"MtrunA17Chr7g0242521"	"MtrunA17Chr7g0242521"
"MtrunA17Chr7g0245851"	"MtrunA17Chr7g0245851"
"MtrunA17Chr8g0339281"	"MtrunA17Chr8g0339281"
"MtrunA17Chr8g0344121"	"MtrunA17Chr8g0344121"
"MtrunA17Chr8g0354001"	"MtrunA17Chr8g0354001"
"MtrunA17Chr8g0384821"	"MtrunA17Chr8g0384821"
"MtrunA17Chr3g0107521"	"MtrunA17Chr3g0107521"
"MtrunA17Chr4g0030011"	"MtrunA17Chr4g0030011"
"MtrunA17Chr4g0063691"	"MtrunA17Chr4g0063691"
"MtrunA17Chr7g0218331"	"MtrunA17Chr7g0218331"
"MtrunA17Chr8g0367521"	"MtrunA17Chr8g0367521"
"MtrunA17Chr1g0180651"	"MtrunA17Chr1g0180651"
"MtrunA17Chr3g0141271"	"MtrunA17Chr3g0141271"
"MtrunA17Chr5g0436661"	"MtrunA17Chr5g0436661"
"MtrunA17Chr6g0460331"	"MtrunA17Chr6g0460331"
"MtrunA17Chr1g0148031"	"MtrunA17Chr1g0148031"
"MtrunA17Chr1g0179191"	"MtrunA17Chr1g0179191"
"MtrunA17Chr1g0192001"	"MtrunA17Chr1g0192001"
"MtrunA17Chr1g0202781"	"MtrunA17Chr1g0202781"
"MtrunA17Chr2g0278471"	"MtrunA17Chr2g0278471"
"MtrunA17Chr4g0041281"	"MtrunA17Chr4g0041281"
"MtrunA17Chr4g0071371"	"MtrunA17Chr4g0071371"
"MtrunA17Chr5g0394551"	"MtrunA17Chr5g0394551"
"MtrunA17Chr6g0461181"	"MtrunA17Chr6g0461181"
"MtrunA17Chr6g0481091"	"MtrunA17Chr6g0481091"
"MtrunA17Chr8g0378181"	"MtrunA17Chr8g0378181"
"MtrunA17Chr1g0209691"	"MtrunA17Chr1g0209691"
"MtrunA17Chr2g0294421"	"MtrunA17Chr2g0294421"
"MtrunA17Chr3g0123411"	"MtrunA17Chr3g0123411"
"MtrunA17Chr3g0129851"	"MtrunA17Chr3g0129851"
"MtrunA17Chr3g0137821"	"MtrunA17Chr3g0137821"
"MtrunA17Chr4g0046021"	"MtrunA17Chr4g0046021"
"MtrunA17Chr4g0050861"	"MtrunA17Chr4g0050861"
"MtrunA17Chr6g0449891"	"MtrunA17Chr6g0449891"
"MtrunA17Chr7g0240371"	"MtrunA17Chr7g0240371"
"MtrunA17Chr8g0339051"	"MtrunA17Chr8g0339051"
"MtrunA17Chr4g0048991"	"MtrunA17Chr4g0048991"
"MtrunA17Chr7g0228251"	"MtrunA17Chr7g0228251"
"MtrunA17Chr7g0230141"	"MtrunA17Chr7g0230141"
"MtrunA17Chr7g0230411"	"MtrunA17Chr7g0230411"
"MtrunA17Chr8g0372471"	"MtrunA17Chr8g0372471"
"MtrunA17Chr3g0118601"	"MtrunA17Chr3g0118601"
"MtrunA17Chr6g0481571"	"MtrunA17Chr6g0481571"
"MtrunA17Chr6g0477151"	"MtrunA17Chr6g0477151"
"MtrunA17Chr2g0329901"	"MtrunA17Chr2g0329901"
"MtrunA17Chr5g0417841"	"MtrunA17Chr5g0417841"
"MtrunA17Chr8g0389721"	"MtrunA17Chr8g0389721"
"MtrunA17Chr2g0309371"	"MtrunA17Chr2g0309371"
"MtrunA17Chr4g0004511"	"MtrunA17Chr4g0004511"
"MtrunA17Chr4g0049231"	"MtrunA17Chr4g0049231"
"MtrunA17Chr5g0426271"	"MtrunA17Chr5g0426271"
"MtrunA17Chr1g0155181"	"MtrunA17Chr1g0155181"
"MtrunA17Chr1g0208291"	"MtrunA17Chr1g0208291"
"MtrunA17Chr2g0312171"	"MtrunA17Chr2g0312171"
"MtrunA17Chr3g0113101"	"MtrunA17Chr3g0113101"
"MtrunA17Chr3g0124801"	"MtrunA17Chr3g0124801"
"MtrunA17Chr3g0130201"	"MtrunA17Chr3g0130201"
"MtrunA17Chr3g0131901"	"MtrunA17Chr3g0131901"
"MtrunA17Chr4g0066331"	"MtrunA17Chr4g0066331"
"MtrunA17Chr5g0399111"	"MtrunA17Chr5g0399111"
"MtrunA17Chr6g0453241"	"MtrunA17Chr6g0453241"
"MtrunA17Chr7g0220111"	"MtrunA17Chr7g0220111"
"MtrunA17Chr8g0392711"	"MtrunA17Chr8g0392711"
"MtrunA17Chr2g0321621"	"MtrunA17Chr2g0321621"
